"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.permutations_used"	"Answer.pretest_responses"	"Answer.pretest_responses_by_presented_order"	"Answer.posttest_responses"	"Answer.posttest_responses_by_presented_order"	"Answer.order_of_shapes"	"Answer.order_as_presented"	"Answer.guesses"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.training_time"	"Answer.all_answers_provided"	"Answer.questions_permuted"	"Answer.skip_check"	"Answer.training_regime"	"Answer.examples_to_show"	"Answer.shape_of_focus"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"31Q0U3WYDPFUVKVPAJWLTB1MR1G71C"	"A1X2U32G8UXG1T"	"Approved"	"Mon Jun 01 20:23:44 PDT 2015"	"Mon Jun 01 03:38:27 PDT 2015"	"Mon Jun 01 03:43:44 PDT 2015"	"Mon Jun 01 11:18:55 PDT 2015"	""	""	""	""	"[11,5,8,3,2,1,10,0,6,9,7,4]"	"[0,0,1,1,1,0,1,0,1,1,0,0]"	"[0,0,1,1,0,0,1,0,1,1,1,0]"	"[1,1,1,1,0,0,1,0,1,1,0,0]"	"[0,0,0,1,0,1,1,0,1,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""pa,rh"",""re,pa"",""rh,pa"",""re,sq"",""sq,pa"",""sq,rh"",""pa,re"",""sq,re"",""rh,sq"",""pa,sq"",""rh,re"",""re,rh""]"	"[[2,0],[0,1],[3,2]]"	"""Geometric shapes and whether I have any idea what they are."""	""""""	"""33"""	"""f"""	"18589"	"0"	"1"	"0"	"4"	"3"	"2"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3J88R45B2GYRRRKIDYB9O6W8WA1PXT"	"AV05BXQORIXZR"	"Approved"	"Mon Jun 01 20:23:48 PDT 2015"	"Mon Jun 01 03:37:53 PDT 2015"	"Mon Jun 01 03:43:48 PDT 2015"	"Mon Jun 01 11:18:55 PDT 2015"	""	""	""	""	"[2,1,6,7,4,3,0,9,11,5,10,8]"	"[0,0,1,0,1,1,0,0,0,1,0,0]"	"[0,0,0,1,1,1,1,0,0,0,0,0]"	"[0,0,1,0,1,1,1,0,0,1,0,0]"	"[1,0,0,1,1,1,1,0,0,0,0,0]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""sq,pa"",""sq,rh"",""rh,sq"",""rh,re"",""re,rh"",""re,sq"",""sq,re"",""pa,sq"",""pa,rh"",""re,pa"",""pa,re"",""rh,pa""]"	"[[3,1],[3,0],[2,1]]"	"""understanding of shapes and how they relate to one another"""	""""""	"""40"""	"""f"""	"39884"	"0"	"1"	"0"	"3"	"3"	"1"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3DPNQGW4LLFSJJE3ERAVLV8T8A646N"	"A3CP90T5BS4AIB"	"Approved"	"Mon Jun 01 20:24:40 PDT 2015"	"Mon Jun 01 03:41:06 PDT 2015"	"Mon Jun 01 03:44:40 PDT 2015"	"Mon Jun 01 11:18:56 PDT 2015"	""	""	""	""	"[2,11,1,4,8,7,5,0,10,6,3,9]"	"[1,0,1,1,0,1,1,0,0,0,1,1]"	"[0,1,1,1,1,1,0,1,0,1,0,0]"	"[1,0,1,1,0,1,1,0,1,0,1,1]"	"[0,1,1,1,1,1,0,1,0,1,1,0]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""sq,pa"",""pa,rh"",""sq,rh"",""re,rh"",""rh,pa"",""rh,re"",""re,pa"",""sq,re"",""pa,re"",""rh,sq"",""re,sq"",""pa,sq""]"	"[[1,0],[0,0],[2,0]]"	"""identifying specific types of shapes"""	""""""	"""57"""	"""f"""	"48805"	"0"	"1"	"0"	"3"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3TMSXRD2X609LZWQIR4XLR03KSPW13"	"A1DGADF9IEV5L2"	"Approved"	"Mon Jun 01 20:25:31 PDT 2015"	"Mon Jun 01 03:42:35 PDT 2015"	"Mon Jun 01 03:45:31 PDT 2015"	"Mon Jun 01 11:18:56 PDT 2015"	""	""	""	""	"[10,6,9,5,2,8,4,0,3,11,7,1]"	"[1,1,1,0,0,1,0,0,0,1,1,1]"	"[0,1,0,0,0,0,1,1,1,1,1,1]"	"[1,1,1,0,1,1,0,1,0,1,1,1]"	"[1,1,1,0,0,0,1,1,1,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""pa,re"",""rh,sq"",""pa,sq"",""re,pa"",""sq,pa"",""rh,pa"",""re,rh"",""sq,re"",""re,sq"",""pa,rh"",""rh,re"",""sq,rh""]"	"[[1,0],[2,1],[3,1]]"	"""Paralellagrams"""	"""Thanks"""	"""28"""	"""f"""	"34357"	"0"	"1"	"0"	"4"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3UOUJI6MTDE4JWSEUKA3YCJ74RTXUX"	"A2992K9BLAH575"	"Approved"	"Mon Jun 01 20:25:59 PDT 2015"	"Mon Jun 01 03:42:16 PDT 2015"	"Mon Jun 01 03:45:59 PDT 2015"	"Mon Jun 01 11:18:56 PDT 2015"	""	""	""	""	"[8,6,4,1,2,5,11,9,10,0,3,7]"	"[1,0,0,0,1,0,1,1,1,0,0,1]"	"[0,0,1,0,0,0,0,1,1,1,1,1]"	"[1,1,0,1,0,0,1,1,1,0,0,1]"	"[0,1,0,0,0,0,1,1,1,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""rh,pa"",""rh,sq"",""re,rh"",""sq,rh"",""sq,pa"",""re,pa"",""pa,rh"",""pa,sq"",""pa,re"",""sq,re"",""re,sq"",""rh,re""]"	"[[1,0],[2,1],[3,1]]"	"""Geometry"""	""""""	"""26"""	"""f"""	"35914"	"0"	"1"	"0"	"4"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3K9FOBBF2HJWOCRGJ0VT9NWQPMQNL9"	"AUT9J39A2N4LH"	"Approved"	"Mon Jun 01 20:27:32 PDT 2015"	"Mon Jun 01 03:45:10 PDT 2015"	"Mon Jun 01 03:47:32 PDT 2015"	"Mon Jun 01 11:18:56 PDT 2015"	""	""	""	""	"[1,6,8,7,0,3,4,9,5,2,10,11]"	"[1,1,0,1,1,0,0,0,1,0,0,1]"	"[1,1,0,0,0,1,1,1,0,0,0,1]"	"[1,1,0,1,1,0,0,0,1,0,0,1]"	"[1,1,0,0,0,1,1,1,0,0,0,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""sq,rh"",""rh,sq"",""rh,pa"",""rh,re"",""sq,re"",""re,sq"",""re,rh"",""pa,sq"",""re,pa"",""sq,pa"",""pa,re"",""pa,rh""]"	"[[0,1],[3,2],[2,0]]"	"""Rhombuses"""	"""No comments"""	"""20"""	"""m"""	"39215"	"0"	"1"	"0"	"4"	"3"	"2"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"37M28K1J0QDJ939R7BEB72ZYMQMAJA"	"AOPZSU77ONJXS"	"Approved"	"Mon Jun 01 20:27:32 PDT 2015"	"Mon Jun 01 03:45:42 PDT 2015"	"Mon Jun 01 03:47:32 PDT 2015"	"Mon Jun 01 11:18:56 PDT 2015"	""	""	""	""	"[10,5,1,7,0,6,4,9,8,11,3,2]"	"[1,1,0,1,1,1,0,1,1,0,1,1]"	"[1,0,1,1,0,1,1,1,1,1,1,0]"	"[1,1,1,1,1,1,0,1,0,0,1,1]"	"[1,1,1,1,0,1,1,1,0,1,1,0]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""pa,re"",""re,pa"",""sq,rh"",""rh,re"",""sq,re"",""rh,sq"",""re,rh"",""pa,sq"",""rh,pa"",""pa,rh"",""re,sq"",""sq,pa""]"	"[[3,2],[3,1],[1,2]]"	"""Geometry"""	"""Good luck with your research"""	"""30"""	"""m"""	"20504"	"0"	"1"	"0"	"3"	"3"	"2"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3Z3ZLGNNSIU0B5EJTMJAHVXEUBN3QZ"	"A2FBEXJGXR84R9"	"Approved"	"Mon Jun 01 20:29:23 PDT 2015"	"Mon Jun 01 03:46:51 PDT 2015"	"Mon Jun 01 03:49:23 PDT 2015"	"Mon Jun 01 11:18:57 PDT 2015"	""	""	""	""	"[7,4,11,2,0,1,8,3,5,9,10,6]"	"[1,1,1,1,1,1,0,0,1,1,1,0]"	"[1,1,1,0,1,1,0,1,0,1,1,1]"	"[1,1,1,1,1,1,0,0,0,1,1,0]"	"[1,1,1,0,1,0,0,1,0,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""rh,re"",""re,rh"",""pa,rh"",""sq,pa"",""sq,re"",""sq,rh"",""rh,pa"",""re,sq"",""re,pa"",""pa,sq"",""pa,re"",""rh,sq""]"	"[[2,0],[2,1],[0,2]]"	"""rhombuses"""	""""""	"""29"""	"""m"""	"28664"	"0"	"1"	"0"	"3"	"3"	"2"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3E1QT0TDFP99V4W6SV9XZAE3JNY8IT"	"A3OTXZRTRS50ID"	"Approved"	"Mon Jun 01 20:29:57 PDT 2015"	"Mon Jun 01 03:46:54 PDT 2015"	"Mon Jun 01 03:49:57 PDT 2015"	"Mon Jun 01 11:18:57 PDT 2015"	""	""	""	""	"[10,7,5,11,0,2,4,9,8,6,3,1]"	"[1,1,0,1,0,0,0,1,1,1,1,0]"	"[0,0,0,1,0,0,1,1,1,1,1,1]"	"[1,1,0,1,1,0,0,1,0,1,1,0]"	"[1,0,0,1,0,0,1,1,0,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""pa,re"",""rh,re"",""re,pa"",""pa,rh"",""sq,re"",""sq,pa"",""re,rh"",""pa,sq"",""rh,pa"",""rh,sq"",""re,sq"",""sq,rh""]"	"[[0,0],[0,1],[0,2]]"	"""?"""	""""""	"""25"""	"""f"""	"25130"	"0"	"1"	"0"	"3"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3IXQG4FA2TYZM11ARDNUDJ5183WB9C"	"AEF94JKX6FG92"	"Approved"	"Mon Jun 01 20:34:36 PDT 2015"	"Mon Jun 01 03:50:01 PDT 2015"	"Mon Jun 01 03:54:36 PDT 2015"	"Mon Jun 01 11:18:57 PDT 2015"	""	""	""	""	"[7,1,0,4,6,3,11,5,2,10,9,8]"	"[1,1,1,1,1,1,1,1,1,1,1,1]"	"[1,1,1,1,1,1,1,1,1,1,1,1]"	"[1,1,1,1,1,1,1,1,0,1,1,1]"	"[1,1,0,1,1,1,1,1,1,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""rh,re"",""sq,rh"",""sq,re"",""re,rh"",""rh,sq"",""re,sq"",""pa,rh"",""re,pa"",""sq,pa"",""pa,re"",""pa,sq"",""rh,pa""]"	"[[1,2],[3,1],[0,0]]"	"""Try to device a method that can help students learn their shapes and how they are related to each other"""	"""My geometry classes are so far behind me I am ashamed of not remembering basic knowledge of it."""	"""45"""	"""f"""	"68348"	"0"	"1"	"0"	"4"	"3"	"1"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3VNL7UK1XFJ8JXM4ULE7N9XYH8QTFB"	"A15UV2T9GKXSI4"	"Approved"	"Mon Jun 01 20:35:35 PDT 2015"	"Mon Jun 01 03:50:26 PDT 2015"	"Mon Jun 01 03:55:35 PDT 2015"	"Mon Jun 01 11:18:57 PDT 2015"	""	""	""	""	"[1,8,9,0,4,6,5,11,2,10,7,3]"	"[0,0,1,1,1,0,0,1,1,0,1,0]"	"[1,0,1,0,1,0,0,1,0,1,0,1]"	"[0,0,1,0,1,0,1,1,1,1,1,0]"	"[0,0,1,0,1,1,0,1,0,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""sq,rh"",""rh,pa"",""pa,sq"",""sq,re"",""re,rh"",""rh,sq"",""re,pa"",""pa,rh"",""sq,pa"",""pa,re"",""rh,re"",""re,sq""]"	"[[0,0],[1,1],[3,0]]"	"""the classification of geometric shapes"""	""""""	"""24"""	"""f"""	"125963"	"0"	"1"	"0"	"3"	"3"	"2"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3X66WABAJWI9YGK5QQEYNHTCOODG3G"	"AZ223PTWQ4AYF"	"Approved"	"Mon Jun 01 20:36:08 PDT 2015"	"Mon Jun 01 03:52:19 PDT 2015"	"Mon Jun 01 03:56:08 PDT 2015"	"Mon Jun 01 11:18:57 PDT 2015"	""	""	""	""	"[10,3,4,8,9,0,5,2,6,11,7,1]"	"[1,0,1,1,1,1,0,1,0,0,0,1]"	"[1,1,1,0,1,0,0,0,1,1,1,0]"	"[1,0,1,1,1,1,0,0,0,0,0,1]"	"[1,1,0,0,1,0,0,0,1,1,1,0]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""pa,re"",""re,sq"",""re,rh"",""rh,pa"",""pa,sq"",""sq,re"",""re,pa"",""sq,pa"",""rh,sq"",""pa,rh"",""rh,re"",""sq,rh""]"	"[[2,0],[2,1],[3,1]]"	"""Defining shapes, and whether our definitions are impacted by trial-and-error?"""	""""""	"""24"""	"""f"""	"25783"	"0"	"1"	"0"	"3"	"3"	"1"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3BEFOD78W6TU8MZV17HCAR5FYAMM4G"	"A2I6SK5KL0WMJS"	"Approved"	"Mon Jun 01 20:36:30 PDT 2015"	"Mon Jun 01 03:50:49 PDT 2015"	"Mon Jun 01 03:56:30 PDT 2015"	"Mon Jun 01 11:18:58 PDT 2015"	""	""	""	""	"[8,4,11,9,3,10,6,2,5,7,0,1]"	"[0,1,1,1,0,1,1,1,0,0,0,1]"	"[0,1,1,0,1,0,1,0,0,1,1,1]"	"[0,0,1,1,0,0,1,1,0,0,1,1]"	"[1,1,1,0,0,0,1,0,0,1,0,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""rh,pa"",""re,rh"",""pa,rh"",""pa,sq"",""re,sq"",""pa,re"",""rh,sq"",""sq,pa"",""re,pa"",""rh,re"",""sq,re"",""sq,rh""]"	"[[1,0],[2,1],[3,1]]"	"""Geometric knowledge - of which I have little to none!"""	"""I would've felt a little better about this survey if I had the slightest idea what a rhombus is!"""	"""31"""	"""F"""	"56315"	"0"	"1"	"0"	"4"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"33LK57MYLT5D9E0P6X3OGWHURU7ZSH"	"A340DEWHH3M6AF"	"Approved"	"Mon Jun 01 20:41:49 PDT 2015"	"Mon Jun 01 03:56:19 PDT 2015"	"Mon Jun 01 04:01:49 PDT 2015"	"Mon Jun 01 11:18:58 PDT 2015"	""	""	""	""	"[3,0,4,6,1,7,5,10,8,9,2,11]"	"[0,1,1,0,0,1,1,0,0,1,1,1]"	"[1,0,1,0,1,1,0,1,0,1,0,1]"	"[0,1,1,0,0,1,1,0,0,1,1,1]"	"[1,0,1,0,1,1,0,1,0,1,0,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""re,sq"",""sq,re"",""re,rh"",""rh,sq"",""sq,rh"",""rh,re"",""re,pa"",""pa,re"",""rh,pa"",""pa,sq"",""sq,pa"",""pa,rh""]"	"[[0,0],[0,1],[0,2]]"	"""Classes of geometrical shapes"""	""""""	""""""	""""""	"54035"	"0"	"1"	"0"	"3"	"3"	"3"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3R2PKQ87NW8OGTYAMWJG4SFY3SNMIV"	"A34L4JED8UAIXC"	"Approved"	"Mon Jun 01 20:42:20 PDT 2015"	"Mon Jun 01 03:56:18 PDT 2015"	"Mon Jun 01 04:02:20 PDT 2015"	"Mon Jun 01 11:18:58 PDT 2015"	""	""	""	""	"[9,5,1,8,4,11,0,2,6,3,7,10]"	"[1,1,0,1,1,1,1,1,1,0,0,1]"	"[1,0,1,0,1,1,1,0,1,1,1,1]"	"[1,1,0,1,1,1,1,1,1,0,0,1]"	"[1,0,1,0,1,1,1,0,1,1,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""pa,sq"",""re,pa"",""sq,rh"",""rh,pa"",""re,rh"",""pa,rh"",""sq,re"",""sq,pa"",""rh,sq"",""re,sq"",""rh,re"",""pa,re""]"	"[[1,0],[1,1],[1,2]]"	"""classifying concepts by definition"""	"""i am not sure about some of the definitions """	"""63"""	"""m"""	"57591"	"0"	"1"	"0"	"3"	"3"	"1"
"3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"3ES1UQ6TFXN792G5BPH8S45TNH2LMT"	"Geometry - yes or no"	"Short and fun! A 2-3 minute game about geometry"	"experiment, psychology, game, geometry"	"$0.25"	"Mon Jun 01 03:07:55 PDT 2015"	"180"	"0"	"0"	"180"	"Reviewable"	"NotReviewed"	"1 passive"	"600"	"60000"	"Mon Jun 08 03:07:55 PDT 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VDI8GSXAFTSCTSHC54SPE6071GG8O"	"39ZSFO5CA8W3OCNPDGV273BSTTFJUW"	"A16TESTJICU76L"	"Approved"	"Mon Jun 01 20:46:14 PDT 2015"	"Mon Jun 01 04:03:02 PDT 2015"	"Mon Jun 01 04:06:14 PDT 2015"	"Mon Jun 01 11:18:58 PDT 2015"	""	""	""	""	"[10,2,0,11,1,6,3,5,8,4,7,9]"	"[1,1,1,1,0,1,1,1,1,1,0,1]"	"[1,0,1,1,1,1,1,0,1,1,1,1]"	"[1,1,0,1,1,1,1,0,1,0,1,0]"	"[0,1,1,1,0,0,1,1,1,0,1,1]"	"[""sq,re"",""sq,rh"",""sq,pa"",""re,sq"",""re,rh"",""re,pa"",""rh,sq"",""rh,re"",""rh,pa"",""pa,sq"",""pa,re"",""pa,rh""]"	"[""pa,re"",""sq,pa"",""sq,re"",""pa,rh"",""sq,rh"",""rh,sq"",""re,sq"",""re,pa"",""rh,pa"",""re,rh"",""rh,re"",""pa,sq""]"	"[[3,1],[1,2],[0,0]]"	"""shapes"""	"""no"""	"""25"""	"""male"""	"15260"	"0"	"1"	"0"	"4"	"3"	"1"
